Code,Smiles
IS02069,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(cc4)C(C)(C)C)C3C=C12
IS02070,CC1CCCC2(C)CC3OC(=O)C(CSc4ccc(F)cc4F)C3C=C12
IS02071,CCCCCCCCSCC1C2C=C3C(C)CCCC3(C)CC2OC1=O
IS02072,COc1cc2cc(-c3ccc(F)c(F)c3)c(=O)oc2cc1OC
IS02073,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02074,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02075,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02076,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02077,COC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C
IS02078,COC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C
IS02079,CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=O)OC
IS02080,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)OC
IS02081,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02082,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02083,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)OC
IS02084,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02085,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02086,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)OC
IS02087,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C
IS02088,COC(=O)[C@H](C)NC(=O)CNC(=O)OC(C)(C)C
IS02089,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CNC(=O)OC(C)(C)C
IS02090,CCCCCCCC(=O)NCC(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02091,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02092,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02093,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02094,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)OC
IS02095,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)OC
IS02096,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@](C)(CC)NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02097,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@](C)(CC)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02098,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@](C)(CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02099,CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02100,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@](C)(CC)NC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02101,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02102,CC[C@@](C)(NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CNC(=O)OC(C)(C)C)C(=O)OC
IS02103,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@](C)(CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CNC(=O)OC(C)(C)C)C(=O)N[C@H](CO)CC(C)C
IS02104,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@](C)(CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)CN)C(=O)N[C@H](CO)CC(C)C
IS02105,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02106,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)OC
IS02107,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(O)=O
IS02108,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C=O
IS02109,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N(C)OC
IS02110,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N(C)OC
IS02111,CCCCCCCC(=O)NCC(=O)OC
IS02112,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02113,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02114,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02115,CCCCCCCC(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@](C)(CC)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](CO)CC(C)C
IS02116,Clc1ccc(Cl)c(c1)S(=O)(=O)Nc1ccccc1
IS02117,O=S(=O)(Nc1ccccc1)c1ccc2ccccc2c1
IS02118,Fc1ccc(c(F)c1)S(=O)(=O)Nc1ccccc1
IS02119,CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1ccccc1
IS02120,O=S(=O)(Nc1ccccc1)c1ccc(cc1)C#N
IS02121,[O-][N+](=O)c1cccc(c1)S(=O)(=O)Nc1ccccc1
IS02122,Clc1cccc(Cl)c1S(=O)(=O)Nc1ccccc1
IS02123,Cc1ccc(NS(=O)(=O)c2ccc(C)cc2)cc1
IS02124,FC(F)(F)c1cccc(c1)S(=O)(=O)Nc1ccccc1
IS02125,[O-][N+](=O)c1cccc(c1)S(=O)(=O)Oc1ccccc1
IS02126,O=S(=O)(Oc1ccccc1)c1ccc2ccccc2c1
IS02127,O=S(=O)(Oc1ccccc1)c1ccc(cc1)C#N
IS02128,Cc1ccc(cc1)S(=O)(=O)Oc1ccccc1
IS02129,CC(=O)Nc1ccc(cc1)S(=O)(=O)Oc1ccccc1
IS02132,Clc1ccccc1-c1nc2ccccc2c(=O)[nH]1
IS02133,COc1cccc(c1OC)-c1nc2ccccc2c(=O)[nH]1
IS02134,FC(F)(F)c1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1
IS02135,Fc1ccccc1-c1nc2ccccc2c(=O)[nH]1
IS02136,COc1ccc(cc1OC)-c1nc2ccccc2c(=O)[nH]1
IS02137,COc1cc(OC)cc(c1)-c1nc2ccccc2c(=O)[nH]1
IS02138,Clc1ccc(c(Cl)c1)-c1nc2ccccc2c(=O)[nH]1
IS02139,O=c1[nH]c(nc2ccccc12)-c1ccc2ccccc2c1
IS02140,FC(F)(F)Oc1ccc(cc1)-c1nc2ccccc2c(=O)[nH]1
IS02141,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1nc2ccccc2c(=O)[nH]1
IS02142,Fc1c(F)c(F)c(c(F)c1F)-c1nc2ccccc2c(=O)[nH]1
IS02145,Brc1cccc(c1)-c1nc2ccccc2c(=O)[nH]1
IS02146,Cc1ccccc1-c1nc2ccccc2c(=O)[nH]1
IS02147,Clc1cccc(c1)-c1nc2ccccc2c(=O)[nH]1
IS02148,Fc1cccc(c1)-c1nc2ccccc2c(=O)[nH]1
IS02149,O=c1[nH]c(nc2ccccc12)-c1ccccc1
IS02151,FC(F)(F)c1cccc(c1)-c1nc2ccccc2c(=O)[nH]1
IS02152,O=c1[nH]c(nc2ccccc12)-c1cccnc1
IS02153,CCCc1nn(C)c2c1nc([nH]c2=O)-c1ccc(OC(F)(F)F)cc1
IS02154,CCCc1nn(C)c2c1nc([nH]c2=O)-c1ccc(cc1)C(F)(F)F
IS02155,CCCc1nn(C)c2c1nc([nH]c2=O)-c1ccccc1
IS02156,COC(=O)CC1(CCCCC1)NC(=O)CNC(=O)OC(C)(C)C
IS02157,CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)OC(C)(C)C
IS02158,COC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)OC(C)(C)C
IS02159,COC(=O)CC1(CCCCC1)NC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)OC(C)(C)C
IS02160,COC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)OC(C)(C)C
IS02161,COC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)OC(C)(C)C
IS02162,COC(=O)[C@@H](NC(=O)CC[C@@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)OC(C)(C)C)C(C)C
IS02163,COC(=O)[C@@H](NC(=O)CC[C@@H](Cc1ccccc1)NC(=O)[C@@H](C)NC(=O)OC(C)(C)C)C(C)C
IS02164,COC(=O)[C@@H](NC(=O)CC[C@@H](Cc1ccccc1)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C)C(C)C
IS02165,COC(=O)[C@@H](NC(=O)CC[C@@H](Cc1ccccc1)NC(=O)C1CCCN1C(=O)OC(C)(C)C)C(C)C
IS02167,CNC(=O)CC1(CCCCC1)NC(=O)CN(C)C(=O)CC1(CCCCC1)NC(=O)CN(C)C(=O)OC(C)(C)C
IS02168,CNC(=O)CC1(CCCCC1)NC(=O)CNC(=O)CC1(CCCCC1)NC(=O)OC(C)(C)C
IS02169,CNC(=O)CC1(CCCCC1)NC(=O)C(C)(C)NC(=O)OC(C)(C)C
IS02170,CNC(=O)CC1(CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)C(C)(C)NC(=O)OC(C)(C)C
IS02171,COC(=O)C(C)(C)NC(=O)CC1(CCCCC1)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C
IS02172,OC(=O)C1CCN(CC1)C(=O)\C=C\C=C\c1ccc2OCOc2c1
IS02173,FC(F)(F)CNC(=O)C1CCN(CC1)C(=O)\C=C\C=C\c1ccc2OCOc2c1
IS02174,CC\C(\C=C\C(=O)N1CCC(CC1)C(O)=O)=C/c1ccc2OCOc2c1
IS02175,CC\C(\C=C\C(=O)N1CCC(CC1)C(=O)NCC(F)(F)F)=C/c1ccc2OCOc2c1
IS02176,CNC(=O)CC1(CCCCC1)NC(=O)C(NC(=O)OC(C)(C)C)C(C)C
IS02177,CNC(=O)CC1(CCCCC1)NC(=O)C(C)NC(=O)OC(C)(C)C
IS02178,CNC(=O)CC1(CCCCC1)NC(=O)C(CC(C)C)NC(=O)OC(C)(C)C
IS002179,Ic1c(nnn1Cc1ccccc1)-c1ccccc1
IS002180,Cc1ccc(cc1)-c1nnn(Cc2ccccc2)c1I
IS002181,Ic1c(COCc2ccccc2)nnn1Cc1ccccc1
IS002182,Brc1ccc(Cn2nnc(c2I)-c2ccccc2)cc1
IS002183,Cc1ccc(cc1)-c1nnn(Cc2ccc(Br)cc2)c1I
IS002184,Brc1ccc(Cn2nnc(COCc3ccccc3)c2I)cc1
IS002185,Brc1ccccc1Cn1nnc(c1I)-c1ccccc1
IS002186,Brc1ccccc1Cn1nnc(COCc2ccccc2)c1I
IS002187,COc1ccc(Cn2nnc(c2I)-c2ccccc2)cc1
IS002188,COc1ccc(Cn2nnc(c2I)-c2ccc(C)cc2)cc1
IS002189,CCCn1nnc(c1I)-c1ccccc1
IS002190,CCCn1nnc(c1I)-c1ccc(C)cc1
IS002191,CCCCCn1nnc(c1I)-c1ccccc1
IS002192,CCCCCn1nnc(c1I)-c1ccc(C)cc1
IS002193,OCCc1nnn(Cc2ccccc2)c1I
IS002194,CCOC(=O)Cn1nnc(c1I)-c1ccccc1
IS002195,C(OCc1ccccc1)c1nnn(Cc2ccccc2)c1-c1ccccc1
IS002196,C(OCc1ccccc1)c1nnn(Cc2ccccc2)c1\C=C\c1ccccc1
IS002197,C(OCc1ccccc1)c1nnn(Cc2ccccc2)c1C#Cc1ccccc1
IS002198,Oc1ccc(cc1)-c1c(nnn1Cc1ccccc1)-c1ccccc1
IS002199,C(N1CCCC1)c1c(nc2ccccn12)-c1ccccc1
IS002200,Cc1ccc2nc(I)c(CNc3ccccc3)n2c1
IS002201,C(Sc1ccccn1)c1c(nc2ccccn12)-c1ccccc1
IS002202,COc1ccc(SCc2c(I)nc3ccc(C)cn23)cc1
IS002203,Cc1ccc(SCc2c(I)nc3ccc(C)cn23)cc1
IS002204,CC(C)(C)c1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(cc1)[N+]([O-])=O
IS002205,Cc1ccc(C(=O)CS(=O)(=O)c2ccc(Br)cc2)c(C)c1
IS002206,Cc1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(Br)cc1
IS002207,Cc1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(cc1)[N+]([O-])=O
IS002208,COc1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(cc1)[N+]([O-])=O
IS002209,CC(=O)c1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(cc1)[N+]([O-])=O
IS002210,COc1ccc(cc1)S(=O)(=O)CC(=O)c1ccc(cc1)-c1ccccc1
IS002211,CC(=O)c1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(Br)cc1
IS002212,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)CC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F
IS002213,COc1ccc(cc1)S(=O)(=O)CC(=O)c1ccc(cc1)C(C)(C)C
IS002214,COc1ccc(cc1)S(=O)(=O)CC(=O)c1ccc(C)cc1
IS002216,Fc1ccc(cc1)C(=O)CS(=O)(=O)c1ccc(Br)cc1
IS002217,CS(=O)(=Nc1ccc2ccc3cccnc3c2n1)c1ccccc1
IS002218,Cc1cc(C)cc(c1)S(C)(=O)=Nc1nccc2ccccc12
IS002219,CS(=O)(=Nc1cc(ccn1)[N+]([O-])=O)c1ccccc1
IS002220,Cc1cc(N=S(C)(=O)c2ccc(Cl)cc2)nc2ccccc12
IS002221,O=S1(CCCC1)=Nc1nccc2ccccc12
IS002222,CS(=O)(=Nc1cccc(n1)-c1ccccn1)c1ccccc1
IS002223,CS(=O)(=Nc1ccc2cc(Br)ccc2n1)c1ccccc1
IS002224,CS(=O)(=Nc1ccccn1)c1ccccc1
IS002225,Cc1cc(N=S(C)(=O)c2ccccc2)nc2ccccc12
IS002226,CS(=O)(=Nc1ccc2ccccc2n1)c1ccccc1
IS002227,CS(=O)(=Nc1ncccc1Br)c1ccccc1
IS002228,CS(C)(=O)=Nc1nccc2ccccc12
IS002229,CS(=O)(=Nc1nccc2ccccc12)c1ccc(Br)cc1
IS002230,O=S(=Nc1nccc2ccccc12)(c1ccccc1)c1ccccc1
IS002231,CS(=O)(=Nc1nccc2ccccc12)c1ccc(cc1)[N+]([O-])=O
IS002233,CS(=O)(=Nc1ccc2c(Br)cccc2n1)c1ccccc1
IS002234,Fc1ccc(cc1)-c1ccc2ccccc2n1
IS002235,Nc1nccc(n1)-c1cccnc1
IS002237,N#Cc1ccnc(c1)-c1ccccc1
IS002239,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)CC(=O)c1ccccc1
IS002240,Cc1cn([C@@H]2OC(CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)C2O)c(=O)[nH]c1=O
IS002241,CC(C)(C)[Si](C)(C)OCC1O[C@H](C(O[Si](C)(C)C)[C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1O[Si](C)(C)C(C)(C)C)n1cc(Br)c(=O)[nH]c1=O
IS002242,O[C@H]1C(OCc2ccccc2)[C@H](OCc2ccccc2)C(COCc2ccccc2)O[C@H]1n1ccc(=O)[nH]c1=O
IS002244,CCCCCCCCCCCN\C(Cc1ccccc1)=N/S(=O)(=O)c1ccccc1C(=O)NCCCCCCCCCCC
IS002245,Fc1ccc(C\C(Nc2ccccc2)=N\S(=O)(=O)c2ccccc2C(=O)Nc2ccccc2)cc1
IS002246,Cc1ccc(N\C(Cc2ccccc2)=N/S(=O)(=O)c2ccccc2C(=O)Nc2ccc(C)cc2)cc1
IS002247,Brc1ccc(N\C(Cc2ccccc2)=N/S(=O)(=O)c2ccccc2C(=O)Nc2ccc(Br)cc2)cc1
IS002248,CCCCCC(C)N\C(Cc1ccccc1)=N/S(=O)(=O)c1ccccc1C(=O)NC(C)CCCCC
IS002250,Fc1ccc(C\C(=N\S(=O)(=O)c2ccccc2C(=O)N2CCCCC2)N2CCCCC2)cc1
IS002251,CNC(=O)c1ccccc1S(=O)(=O)\N=C(/NC)C(Cl)c1ccccc1
IS002253,Clc1ccc(cc1)C#CN1C(=O)c2ccccc2S1(=O)=O
IS002254,Cc1ccc(C\C(Nc2ccccc2)=N\S(=O)(=O)c2ccccc2C(=O)Nc2ccccc2)cc1
IS002255,Cc1ccc(C\C(=N\S(=O)(=O)c2ccccc2C(=O)N2CCOCC2)N2CCOCC2)cc1
IS002256,ClC(\C(NCC1CCCCC1)=N\S(=O)(=O)c1ccccc1C(=O)NCC1CCCCC1)c1ccccc1
IS002257,COc1ccc(N\C(Cc2ccccc2)=N/S(=O)(=O)c2ccccc2C(=O)Nc2ccc(OC)c(OC)c2)cc1OC
IS002258,Cc1ccc(N\C(Cc2ccccc2)=N/S(=O)(=O)c2ccccc2C(=O)Nc2cc(C)cc(C)c2)c(C)c1
IS002259,COc1ccc(CCN\C(Cc2ccccc2)=N/S(=O)(=O)c2ccccc2C(=O)NCCc2ccc(OC)cc2)cc1
IS002260,CN\C(Cc1ccc(C)cc1)=N/S(=O)(=O)c1ccccc1C(=O)NC
IS002262,C=Cc1ccc(N\C(Cc2ccccc2)=N/S(=O)(=O)c2ccccc2C(=O)Nc2ccc(C=C)cc2)cc1
IS002263,ClC(\C(=N\S(=O)(=O)c1ccccc1C(=O)N1CCN(CC1)C1CC1)N1CCN(CC1)C1CC1)c1ccccc1
IS002264,CC(=O)Oc1cc(Br)ccc1-c1nc2sc3ccccc3n2c1C=O
IS002265,Brc1ccc2nc(c(Cc3c(nc4ccc(Br)cn34)-c3ccccc3)n2c1)-c1ccccc1
IS002266,CC(=O)Oc1cccc(OC(C)=O)c1-c1nc2ccccn2c1C=O
IS002267,C(c1c(nc2sc3ccccc3n12)-c1ccccc1)c1c(nc2sc3ccccc3n12)-c1ccccc1
IS002268,Clc1cc(Cl)cc(c1)-c1nc2ccccn2c1Cc1c(nc2ccccn12)-c1cc(Cl)cc(Cl)c1
IS002269,Cc1cc(C)c2nc(c(Cc3c(nc4c(C)cc(C)cn34)-c3ccccc3)n2c1)-c1ccccc1
IS002270,CS(=O)(=O)c1ccc(cc1)-c1nc2ccccn2c1Cc1c(nc2ccccn12)-c1ccc(cc1)S(C)(=O)=O
IS002271,CC(=O)Oc1ccccc1-c1nc2ccc(Br)cn2c1C=O
IS002272,Oc1ccccc1-c1nc2ccccn2c1C=O
IS002273,CC(=O)Oc1cccc(OC(C)=O)c1-c1nc2sc3ccccc3n2c1C=O
IS002274,COc1ccc(cc1)-c1nc2ccc(Br)cn2c1Cc1c(nc2ccc(Br)cn12)-c1ccc(OC)cc1
IS002276,CC(C)Cc1ccc(-c2nc3sc4ccccc4n3c2C=O)c(OC(C)=O)c1
IS002278,Cc1ccc(\C=C\c2cccn3c(C=O)c(nc23)-c2ccccc2)cc1
IS002279,CC(C)(C)c1ccc(\C=C\c2cccn3c(C=O)c(nc23)-c2ccccc2)cc1
IS002280,CC(C)(C)c1ccc(\C=C\c2cc(Cl)cn3c(C=O)c(nc23)-c2ccccc2)cc1
IS002281,Cc1cc(C)c(\C=C\c2cc(C)cn3c(C=O)c(nc23)-c2ccccc2)c(C)c1
IS002282,COC(=O)\C=C\c1cccn2c(C=O)c(nc12)-c1ccccc1
IS002283,CCCCOC(=O)\C=C\c1cccn2c(C=O)c(nc12)-c1ccccc1
IS002284,CCCCOC(=O)\C=C\c1cc(C)cn2c(C=O)c(nc12)-c1ccccc1
IS002285,CCCCOC(=O)\C=C\c1cc(Cl)cn2c(C=O)c(nc12)-c1ccccc1
IS002286,COC(=O)\C=C\c1cccn2c(C=O)c(nc12)-c1ccc(C)cc1
IS002287,CCOC(=O)\C=C\c1cccn2c(C=O)c(nc12)-c1ccc(C)cc1
IS002288,CCCCOC(=O)\C=C\c1cccn2c(C=O)c(nc12)-c1ccc(C)cc1
IS002289,COC(=O)\C=C\c1cccn2c(C=O)c(nc12)-c1ccc(cc1)S(C)(=O)=O
IS002290,C(=C/c1cccn2cc(nc12)-c1ccccc1)\c1ccccc1
IS002291,C=C(c1c(nc2c(\C=C\c3ccccc3)cccn12)-c1ccccc1)c1ccccc1
IS002292,CCOC(=O)\C=C\c1c(C)ccn2c(C=O)c(nc12)-c1ccccc1
IS002293,COC(=O)CC[C@H](Cc1ccccc1)NC(=O)CC[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C
IS002294,COC(=O)CC[C@H](Cc1ccccc1)NC(=O)CC[C@H](Cc1ccccc1)NC(=O)\C=C\C=C\c1ccc2OCOc2c1
IS002295,COC(=O)CC[C@H](Cc1ccccc1)NC(=O)CC[C@H](Cc1ccccc1)NC(=O)CCCCc1ccc2OCOc2c1
IS002296,COC(=O)CC1(CCC(CC1)C(C)(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C
IS002297,COC(=O)CC1(CCC(CC1)C(C)(C)C)NC(=O)CNC(=O)OC(C)(C)C
IS002298,CCNC(=O)NC1(CC(=O)NCC2(CCCCC2)C(=O)NCCc2ccccc2)CCN(CC1)C(N)=N
IS002299,CCC(=O)NC1(CC(=O)NCC2(CCCCC2)C(=O)NCCc2ccccc2)CCN(CC1)C(N)=N
IS002300,CCC(=O)NC1(CC(=O)NCCc2ccccc2)CCN(CC1)C(N)=N
IS002301,CCNC(=O)NC1(CC(=O)NCCc2ccccc2)CCN(CC1)C(N)=N
IS002302,O=C(CCCCc1ccc2OCOc2c1)N1CCCCC1
IS002303,OC(=O)CCCCc1ccc2OCOc2c1
IS002304,O=C(NC1COC1)\C=C\C=C\c1ccc2OCOc2c1
IS002305,COC(=O)C1(CNC(=O)CC2(CCCCC2)NC(=O)OC(C)(C)C)CCCCC1
IS002306,COC(=O)C1(CNC(=O)CC2(CCCCC2)NC(=O)C2(CNC(=O)CC3(CCCCC3)NC(=O)OC(C)(C)C)CCCCC2)CCCCC1
IS002307,CCC(=O)NC1(CC(=O)NCCc2ccccc2)CCNCC1
IS002308,CCNC(=O)NC1(CC(=O)NCCc2ccccc2)CCNCC1
IS002309,CCC(=O)NC1(CC(=O)NCC2(CCCCC2)C(=O)NCCc2ccccc2)CCNCC1
IS002310,CCNC(=O)NC1(CC(=O)NCC2(CCCCC2)C(=O)NCCc2ccccc2)CCNCC1
IS002311,CCNC(=O)NC1(CC(=O)NCC2(CCCCC2)C(=O)NCCc2ccccc2)CCN(CC1)C(=O)CCN
IS002312,CCNC(=O)NC1(CC(=O)NCC2(CCCCC2)C(=O)NCCc2ccccc2)CCN(CC1)C(=O)CCCN
IS002314,Cc1ccc(cc1)-c1cn(nn1)-c1ccccc1
IS002315,CCc1ccc(cc1)-c1cn(nn1)-c1ccccc1
IS002316,Fc1cccc(c1)-c1cn(nn1)-c1ccccc1
IS002317,Fc1cc(F)cc(c1)-c1cn(nn1)-c1ccccc1
IS002318,FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1cn(nn1)-c1ccccc1
IS002319,OC1(CCCC1)c1cn(nn1)-c1ccccc1
IS002321,COc1ccc(cc1)-n1cc(nn1)-c1ccc(C)cc1
IS002322,COc1ccc(cc1)-n1cc(nn1)-c1cccc(F)c1
IS002323,COc1ccc(cc1)-c1cn(nn1)-c1ccc(OC)cc1
IS002324,CCCCc1ccc(cc1)-c1cn(nn1)-c1ccc(OC)cc1
IS002325,Clc1cccc(c1)-c1cn(nn1)-c1ccccc1
IS002326,Brc1ccc(cc1)-c1cn(nn1)-c1ccccc1
IS002327,CC(C)c1ccc(C)cc1OCc1cn(nn1)-c1ccccc1
IS002328,CCCCc1cn(nn1)-c1ccc(F)cc1
IS002329,[H][C@@]12OC(=O)c3cc(OC(C)=O)c(OC)c(OC(C)=O)c3[C@@]1([H])O[C@@H](COCc1cn(nn1)-c1ccccc1)[C@H](OC(C)=O)[C@H]2OC(C)=O
IS002330,OCc1cn(nn1)-c1ccccc1
